id,sku,name,category_id,subcategory,description,brand,manufacturer,unit_of_measure,quantity_on_hand,minimum_stock,reorder_point,reorder_quantity,unit_cost,supplier_id,primary_location_id,bin_location,status_override,is_active,notes,created_at,updated_at,base_item_name,size_label,size_sort_value
457,DS-200A-600V-IND-F,Disconnect Switch 200A 600V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,537.62,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 600V Indoor Fusible,200601
458,DS-200A-600V-IND-NF,Disconnect Switch 200A 600V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,488.75,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 600V Indoor Non-Fused,200600
459,DS-200A-600V-OUT-F,Disconnect Switch 200A 600V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,645.15,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 600V Outdoor Fusible,200701
460,DS-200A-600V-OUT-NF,Disconnect Switch 200A 600V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,14,1,2,4,586.5,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,200A 600V Outdoor Non-Fused,200700
461,DS-400A-240V-IND-F,Disconnect Switch 400A 240V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1078.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 240V Indoor Fusible,400241
462,DS-400A-240V-IND-NF,Disconnect Switch 400A 240V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,980.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 240V Indoor Non-Fused,400240
463,DS-400A-240V-OUT-F,Disconnect Switch 400A 240V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1293.6,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 240V Outdoor Fusible,400341
464,DS-400A-240V-OUT-NF,Disconnect Switch 400A 240V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1176.0,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 240V Outdoor Non-Fused,400340
465,DS-400A-600V-IND-F,Disconnect Switch 400A 600V Indoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1239.7,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 600V Indoor Fusible,400601
466,DS-400A-600V-IND-NF,Disconnect Switch 400A 600V Indoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1127.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 600V Indoor Non-Fused,400600
467,DS-400A-600V-OUT-F,Disconnect Switch 400A 600V Outdoor Fusible,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1487.64,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 600V Outdoor Fusible,400701
468,DS-400A-600V-OUT-NF,Disconnect Switch 400A 600V Outdoor Non-Fused,8,Disconnect Switches,,Square D,Schneider Electric,EA,10,1,2,4,1352.4,1,3,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Disconnect Switch,400A 600V Outdoor Non-Fused,400700
469,TR-15KVA-480-208,Transformer 15 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,4,1,1,1,1450.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,15 kVA 480V-208Y/120V,150
470,TR-30KVA-480-208,Transformer 30 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,4,1,1,1,2200.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,30 kVA 480V-208Y/120V,300
471,TR-45KVA-480-208,Transformer 45 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,4,1,1,1,2950.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,45 kVA 480V-208Y/120V,450
472,TR-75KVA-480-208,Transformer 75 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,4,1,1,1,4100.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,75 kVA 480V-208Y/120V,750
473,TR-112P5KVA-480-208,Transformer 112.5 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,4,1,1,1,5850.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,112.5 kVA 480V-208Y/120V,1125
474,TR-150KVA-480-208,Transformer 150 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,2,1,1,1,7600.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,150 kVA 480V-208Y/120V,1500
475,TR-225KVA-480-208,Transformer 225 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,2,1,1,1,10800.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,225 kVA 480V-208Y/120V,2250
476,TR-300KVA-480-208,Transformer 300 kVA 480V-208Y/120V,8,Transformers,,Square D,Schneider Electric,EA,2,1,1,1,14200.0,1,1,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Transformer,300 kVA 480V-208Y/120V,3000
477,SC-12,Single Conductor (THHN/THWN) - Stranded #12,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,0.28,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#12,12
478,SC-10,Single Conductor (THHN/THWN) - Stranded #10,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,0.42,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#10,10
479,SC-8,Single Conductor (THHN/THWN) - Stranded #8,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,0.68,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#8,8
480,SC-6,Single Conductor (THHN/THWN) - Stranded #6,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,1.05,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#6,6
481,SC-4,Single Conductor (THHN/THWN) - Stranded #4,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,1.55,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#4,4
482,SC-2,Single Conductor (THHN/THWN) - Stranded #2,4,Single Conductor,,Southwire,Southwire,FT,5000,500,750,1500,2.35,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,#2,2
483,SC-1-0-0,Single Conductor (THHN/THWN) - Stranded 1/0,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,3.95,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,1/0,-1
484,SC-2-0-0,Single Conductor (THHN/THWN) - Stranded 2/0,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,4.95,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,2/0,-2
485,SC-3-0-0,Single Conductor (THHN/THWN) - Stranded 3/0,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,5.95,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,3/0,-3
486,SC-4-0-0,Single Conductor (THHN/THWN) - Stranded 4/0,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,7.25,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,4/0,-4
487,SC-250K,Single Conductor (THHN/THWN) - Stranded 250 KCMIL,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,9.4,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,250 KCMIL,-250
488,SC-350K,Single Conductor (THHN/THWN) - Stranded 350 KCMIL,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,12.8,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,350 KCMIL,-350
489,SC-500K,Single Conductor (THHN/THWN) - Stranded 500 KCMIL,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,18.2,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,500 KCMIL,-500
490,SC-600K,Single Conductor (THHN/THWN) - Stranded 600 KCMIL,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,22.5,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,600 KCMIL,-600
491,SC-750K,Single Conductor (THHN/THWN) - Stranded 750 KCMIL,4,Single Conductor,,Southwire,Southwire,FT,2500,500,750,1500,28.4,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Single Conductor (THHN/THWN) - Stranded,750 KCMIL,-750
492,MCND-12-2CG,Multi Conductor (THHN/THWN-2) - Stranded #12(2C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,100,150,300,2.15,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#12(2C+G),122
493,MCND-10-2CG,Multi Conductor (THHN/THWN-2) - Stranded #10(2C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,100,150,300,2.95,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#10(2C+G),102
494,MCND-12-3CG,Multi Conductor (THHN/THWN-2) - Stranded #12(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,2.75,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#12(3C+G),123
495,MCND-10-3CG,Multi Conductor (THHN/THWN-2) - Stranded #10(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,3.85,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#10(3C+G),103
496,MCND-8-3CG,Multi Conductor (THHN/THWN-2) - Stranded #8(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,5.45,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#8(3C+G),83
497,MCND-6-3CG,Multi Conductor (THHN/THWN-2) - Stranded #6(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,7.9,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#6(3C+G),63
498,MCND-4-3CG,Multi Conductor (THHN/THWN-2) - Stranded #4(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,11.2,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#4(3C+G),43
499,MCND-2-3CG,Multi Conductor (THHN/THWN-2) - Stranded #2(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,16.0,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#2(3C+G),23
500,MCND-1-0-0-3CG,Multi Conductor (THHN/THWN-2) - Stranded 1/0(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,24.5,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,1/0(3C+G),-7
501,MCND-2-0-0-3CG,Multi Conductor (THHN/THWN-2) - Stranded 2/0(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,30.5,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,2/0(3C+G),-17
502,MCND-3-0-0-3CG,Multi Conductor (THHN/THWN-2) - Stranded 3/0(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,37.8,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,3/0(3C+G),-27
503,MCND-4-0-0-3CG,Multi Conductor (THHN/THWN-2) - Stranded 4/0(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,45.2,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,4/0(3C+G),-37
504,MCND-250K-3CG,Multi Conductor (THHN/THWN-2) - Stranded 250 KCMIL(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,58.0,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,250 KCMIL(3C+G),-2497
505,MCND-350K-3CG,Multi Conductor (THHN/THWN-2) - Stranded 350 KCMIL(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,74.0,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,350 KCMIL(3C+G),-3497
506,MCND-500K-3CG,Multi Conductor (THHN/THWN-2) - Stranded 500 KCMIL(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,102.0,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,500 KCMIL(3C+G),-4997
507,MCND-600K-3CG,Multi Conductor (THHN/THWN-2) - Stranded 600 KCMIL(3C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,121.0,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,600 KCMIL(3C+G),-5997
508,MCND-12-4CG,Multi Conductor (THHN/THWN-2) - Stranded #12(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,3.35,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#12(4C+G),124
509,MCND-10-4CG,Multi Conductor (THHN/THWN-2) - Stranded #10(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,4.7,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#10(4C+G),104
510,MCND-8-4CG,Multi Conductor (THHN/THWN-2) - Stranded #8(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,6.65,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#8(4C+G),84
511,MCND-6-4CG,Multi Conductor (THHN/THWN-2) - Stranded #6(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,9.64,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#6(4C+G),64
512,MCND-4-4CG,Multi Conductor (THHN/THWN-2) - Stranded #4(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,13.66,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#4(4C+G),44
513,MCND-2-4CG,Multi Conductor (THHN/THWN-2) - Stranded #2(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,1000,50,75,150,19.52,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,#2(4C+G),24
514,MCND-1-0-0-4CG,Multi Conductor (THHN/THWN-2) - Stranded 1/0(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,29.89,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,1/0(4C+G),-6
515,MCND-2-0-0-4CG,Multi Conductor (THHN/THWN-2) - Stranded 2/0(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,37.21,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,2/0(4C+G),-16
516,MCND-3-0-0-4CG,Multi Conductor (THHN/THWN-2) - Stranded 3/0(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,46.12,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,3/0(4C+G),-26
517,MCND-4-0-0-4CG,Multi Conductor (THHN/THWN-2) - Stranded 4/0(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,55.14,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,4/0(4C+G),-36
518,MCND-250K-4CG,Multi Conductor (THHN/THWN-2) - Stranded 250 KCMIL(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,70.76,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,250 KCMIL(4C+G),-2496
519,MCND-350K-4CG,Multi Conductor (THHN/THWN-2) - Stranded 350 KCMIL(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,90.28,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,350 KCMIL(4C+G),-3496
520,MCND-500K-4CG,Multi Conductor (THHN/THWN-2) - Stranded 500 KCMIL(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,124.44,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,500 KCMIL(4C+G),-4996
521,MCND-600K-4CG,Multi Conductor (THHN/THWN-2) - Stranded 600 KCMIL(4C+G),4,Multi Conductor,,Southwire,Southwire,FT,500,50,75,150,147.62,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Multi Conductor (THHN/THWN-2) - Stranded,600 KCMIL(4C+G),-5996
522,GRD-12,Grounding Wire #12,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,0.21,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#12,12
523,GRD-10,Grounding Wire #10,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,0.31,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#10,10
524,GRD-8,Grounding Wire #8,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,0.49,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#8,8
525,GRD-6,Grounding Wire #6,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,0.76,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#6,6
526,GRD-4,Grounding Wire #4,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,1.18,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#4,4
527,GRD-2,Grounding Wire #2,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,1.86,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,#2,2
528,GRD-1-0-0,Grounding Wire 1/0,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,3.15,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,1/0,-1
529,GRD-2-0-0,Grounding Wire 2/0,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,3.96,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,2/0,-2
530,GRD-3-0-0,Grounding Wire 3/0,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,4.86,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,3/0,-3
531,GRD-4-0-0,Grounding Wire 4/0,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,5.92,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,4/0,-4
532,GRD-250K,Grounding Wire 250 KCMIL,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,8.2,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,250 KCMIL,-250
533,GRD-350K,Grounding Wire 350 KCMIL,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,11.4,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,350 KCMIL,-350
534,GRD-500K,Grounding Wire 500 KCMIL,4,Grounding Wire,,Southwire,Southwire,FT,3000,300,500,1000,16.8,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Grounding Wire,500 KCMIL,-500
535,MC-12-2,Metal Clad Cable (MC Cable) 12/2c,4,MC Cable,,Southwire,Southwire,FT,1000,100,150,300,1.85,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Metal Clad Cable (MC Cable),12/2C,1202
536,MC-12-3,Metal Clad Cable (MC Cable) 12/3c,4,MC Cable,,Southwire,Southwire,FT,1000,100,150,300,2.45,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Metal Clad Cable (MC Cable),12/3C,1203
537,MC-10-3,Metal Clad Cable (MC Cable) 10/3c,4,MC Cable,,Southwire,Southwire,FT,1000,100,150,300,3.35,3,2,,,true,,"""2026-03-03T14:19:38.281Z""","""2026-03-03T14:19:38.281Z""",Metal Clad Cable (MC Cable),10/3C,1003
538,MECH-LUG-4-14,Mechanical Lug 4-14AWG (1/4 Bolt),9,Termination,Mechanical lug wire range 4-14AWG with 1/4 bolt,Blackburn,ABB,EA,24,4,6,12,2.2,1,1,,,1,Bolt Size: 1/4,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,4-14AWG,4
539,MECH-LUG-2-14,Mechanical Lug 2-14AWG (1/4 Bolt),9,Termination,Mechanical lug wire range 2-14AWG with 1/4 bolt,Blackburn,ABB,EA,24,4,6,12,2.5,1,1,,,1,Bolt Size: 1/4,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,2-14AWG,2
540,MECH-LUG-1-0-14,Mechanical Lug 1/0-14AWG (1/4 Bolt),9,Termination,Mechanical lug wire range 1/0-14AWG with 1/4 bolt,Blackburn,ABB,EA,24,4,6,12,3.2,1,1,,,1,Bolt Size: 1/4,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,1/0-14AWG,1
541,MECH-LUG-2-0-14,Mechanical Lug 2/0-14AWG (1/4 Bolt),9,Termination,Mechanical lug wire range 2/0-14AWG with 1/4 bolt,Blackburn,ABB,EA,24,4,6,12,3.8,1,1,,,1,Bolt Size: 1/4,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,2/0-14AWG,2
542,MECH-LUG-250MCM-6,Mechanical Lug 250MCM-6AWG (5/16 Bolt),9,Termination,Mechanical lug wire range 250MCM-6AWG with 5/16 bolt,Blackburn,ABB,EA,24,4,6,12,12.5,1,1,,,1,Bolt Size: 5/16,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,250MCM-6AWG,250
543,MECH-LUG-300MCM-6,Mechanical Lug 300MCM-6AWG (1/4 Bolt),9,Termination,Mechanical lug wire range 300MCM-6AWG with 1/4 bolt,Blackburn,ABB,EA,24,4,6,12,13.5,1,1,,,1,Bolt Size: 1/4,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,300MCM-6AWG,300
544,MECH-LUG-350MCM-6,Mechanical Lug 350MCM-6AWG (3/8 Bolt),9,Termination,Mechanical lug wire range 350MCM-6AWG with 3/8 bolt,Blackburn,ABB,EA,24,4,6,12,15.5,1,1,,,1,Bolt Size: 3/8,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,350MCM-6AWG,350
545,MECH-LUG-500MCM-4,Mechanical Lug 500MCM-4AWG (3/8 Bolt),9,Termination,Mechanical lug wire range 500MCM-4AWG with 3/8 bolt,Blackburn,ABB,EA,24,4,6,12,18.5,1,1,,,1,Bolt Size: 3/8,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,500MCM-4AWG,500
546,MECH-LUG-600MCM-2,Mechanical Lug 600MCM-2AWG (3/8 Bolt),9,Termination,Mechanical lug wire range 600MCM-2AWG with 3/8 bolt,Blackburn,ABB,EA,24,4,6,12,21.0,1,1,,,1,Bolt Size: 3/8,2026-03-03T14:19:38.281Z,2026-03-03T14:19:38.281Z,Mechanical Lug,600MCM-2AWG,600
